Time (sec.),Sync. In,Left Foot Contact,Right Foot Contact,UCOP Both X,UCOP Both Y,UCOP Left X,UCOP Left Y,UCOP Right X,UCOP Right Y,UCOP Other X,UCOP Other Y,COP Both X,COP Both Y,COP Left X,COP Left Y,COP Right X,COP Right Y,COP Other X,COP Other Y,COMe X,COMe Y,COP Both Angle,COP Left Angle,COP Right Angle,COP Other Angle,COMe Angle,COP Both Vel.,COP Both X Vel.,COP Both Y Vel.,COP Left Vel.,COP Left X Vel.,COP Left Y Vel.,COP Right Vel.,COP Right X Vel.,COP Right Y Vel.,COP Other Vel.,COP Other X Vel.,COP Other Y Vel.,COMe Vel.,COMe X Vel.,COMe Y Vel.,COP Both Angle Vel.,COP Left Angle Vel.,COP Right Angle Vel.,COP Other Angle Vel.,COMe Angle Vel.,COP Both Acc.,COP Both X Acc.,COP Both Y Acc.,COP Left Acc.,COP Left X Acc.,COP Left Y Acc.,COP Right Acc.,COP Right X Acc.,COP Right Y Acc.,COP Other Acc.,COP Other X Acc.,COP Other Y Acc.,COMe Acc.,COMe X Acc.,COMe Y Acc.,[UCOP Both - COMe] Dist.,[UCOP Both - COMe] X Dist.,[UCOP Both - COMe] Y Dist.,[UCOP Left - COMe] Dist.,[UCOP Left - COMe] X Dist.,[UCOP Left - COMe] Y Dist.,[UCOP Right - COMe] Dist.,[UCOP Right - COMe] X Dist.,[UCOP Right - COMe] Y Dist.,[UCOP Other - COMe] Dist.,[UCOP Other - COMe] X Dist.,[UCOP Other - COMe] Y Dist.,Both Feet Pressure,Both Feet Pressure %,Both Feet # Active Sensors,Left Foot Pressure,Left Foot Pressure %,Left Foot Press. % w/o Other,Left Foot # Active Sensors,Right Foot Pressure,Right Foot Pressure %,Right Foot Pres. % w/o Other,Right Foot # Active Sensors,Other Pressure,Other Pressure %,Other # Active Sensors,Wide Turns,UMFCOP Left X,UMFCOP Left Y,UMFCOP Right X,UMFCOP Right Y,Cyclogram X,Cyclogram Y
22.6667,1.0,1.0,0.0,257.0417,16.1925,257.0417,16.1925,,,,,257.124,16.1426,257.0829,16.1736,,,,,247.9604,22.0172,-150.5976,-174.326,,,167.1136,12.039,10.4883,5.9104,17.0942,17.0105,1.6901,,,,,,,101.9763,99.408,22.7426,1104.8932,85.9882,,,71.3672,-211.9511,-296.1914,137.3566,-17.3053,-14.502,-27.4384,,,,,,,38.0045,9.4482,132.0557,10.7888,9.0814,5.8247,10.7888,9.0814,5.8247,,,,,,,324.0,100.0,70.0,324.0,100.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.365,0.2573,,,5.3303,9.8171
22.675,1.0,1.0,0.0,256.916,16.1455,256.916,16.1455,,,,,257.0427,16.0911,256.9379,16.1615,,,,,247.1313,22.2156,-147.6538,-175.2306,,,166.547,11.552,9.7595,6.1807,17.4555,17.395,1.4513,,,,,,,102.3029,99.4958,23.8005,353.2544,108.5486,,,67.9907,-58.4328,-87.4512,32.4371,43.3452,46.1426,-28.6469,,,,,,,39.1928,10.5469,126.947,11.5147,9.7848,6.0701,11.5147,9.7848,6.0701,,,,,,,331.0,100.0,69.0,331.0,100.0,100.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4987,0.2696,,,5.4733,9.7907
22.6833,1.0,1.0,0.0,256.7446,16.151,256.7446,16.151,,,,,256.945,16.0497,256.7865,16.1517,,,,,246.3013,22.4224,-157.0561,-176.2634,,,166.0088,12.7255,11.7188,4.9608,18.2101,18.1714,1.1868,,,,,,,102.6341,99.5892,24.8142,1128.2684,123.9313,,,64.5905,140.8159,235.1074,-146.3928,90.5566,93.1641,-31.7505,,,,,,,39.7421,11.2061,121.6461,12.1816,10.4432,6.2714,12.1816,10.4432,6.2714,,,,,,,329.0,100.0,66.0,329.0,100.0,100.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6627,0.2193,,,5.622,9.7605
22.6917,1.0,1.0,0.0,256.6042,16.1282,256.6042,16.1282,,,,,256.8025,16.0352,256.6272,16.1443,,,,,245.4706,22.6372,-174.1604,-177.3751,,,165.5012,17.1913,17.1021,1.7491,19.1363,19.1162,0.8764,,,,,,,102.973,99.6936,25.7803,2052.5151,133.4052,,,60.91,535.8909,645.9961,-385.4004,111.143,113.3789,-37.2437,,,,,,,40.6677,12.5244,115.9332,12.8967,11.1337,6.509,12.8967,11.1337,6.509,,,,,,,336.0,100.0,65.0,336.0,100.0,100.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.804,0.2044,,,5.7777,9.7257
22.7,1.0,1.0,0.0,256.5101,16.1215,256.5101,16.1215,,,,,256.5835,16.0661,256.4615,16.1403,,,,,244.6389,22.8597,171.9482,-178.5846,,,165.0236,26.5372,26.2756,3.717,19.895,19.8889,0.4914,,,,,,,103.309,99.7998,26.6972,1666.9757,145.1459,,,57.3102,1121.5178,1100.8301,236.1511,91.0435,92.7246,-46.1975,,,,,,,40.3152,12.7441,110.0281,13.6502,11.8712,6.7382,13.6502,11.8712,6.7382,,,,,,,340.0,100.0,68.0,340.0,100.0,100.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8966,0.1862,,,5.9387,9.6862
22.7083,1.0,1.0,0.0,256.304,16.1578,256.304,16.1578,,,,,256.2571,16.1611,256.2939,16.1403,,,,,243.8063,23.0894,163.7808,179.968,,,164.578,40.7897,39.1663,11.3931,20.105,20.105,0.0112,,,,,,,103.6471,99.9152,27.5624,980.0793,173.6792,,,53.465,1710.2914,1546.875,921.1212,25.1999,25.9277,-57.6233,,,,,,,40.5789,13.8428,103.8208,14.2912,12.4977,6.9315,14.2912,12.4977,6.9315,,,,,,,339.0,100.0,65.0,339.0,100.0,100.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086,0.0971,,,6.1003,9.6421
22.7167,1.0,1.0,0.0,256.2094,16.1493,256.2094,16.1493,,,,,255.7961,16.3355,256.132,16.146,,,,,242.9726,23.3258,159.2702,177.9934,,,164.1648,59.1491,55.3198,20.9365,19.4467,19.4348,0.6809,,,,,,,103.984,100.0378,28.3743,541.2762,236.9568,,,49.5905,2203.1355,1938.4277,1145.2148,-78.9894,-80.4199,80.365,,,,,,,40.4224,14.7217,97.4213,15.057,13.2367,7.1765,15.057,13.2367,7.1765,,,,,,,338.0,100.0,64.0,338.0,100.0,100.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1796,0.0805,,,6.2551,9.5941
22.725,1.0,1.0,0.0,256.0802,16.1633,256.0802,16.1633,,,,,255.1782,16.6006,255.9844,16.1591,,,,,242.1379,23.5686,156.7803,174.9509,,,163.7835,80.6879,74.1522,31.8118,17.7808,17.7118,1.5649,,,,,,,104.3126,100.1624,29.1312,298.786,365.094,,,45.7581,2584.6567,2259.8877,1305.0385,-199.9143,-206.7627,106.073,,,,,,,39.4363,14.9414,90.8295,15.7869,13.9423,7.4053,15.7869,13.9423,7.4053,,,,,,,337.0,100.0,64.0,337.0,100.0,100.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3005,0.0331,,,6.3941,9.5428
22.7333,1.0,1.0,1.0,254.7442,16.7581,255.9279,16.1925,219.0173,33.8282,,,254.3842,16.9629,255.859,16.1815,218.9039,34.0825,,,241.3021,23.8172,155.4776,169.8712,,,163.4364,104.7252,95.2789,43.466,15.2821,15.0439,2.6875,,,,,,,104.6381,100.296,29.8302,156.3226,609.5654,,,41.6492,2884.4724,2535.2051,1398.5046,-299.8404,-320.1416,134.7198,,,,,,,39.0573,16.04,83.8806,15.1829,13.4421,7.0591,16.4939,14.6258,7.6247,24.4302,22.2849,10.011,,,,343.0,100.0,67.0,332.0,96.793,96.793,62.0,11.0,3.207,3.207,5.0,0.0,0.0,0.0,0.0,6.4398,-0.0351,-13.6065,-1.0953,6.1763,9.1895
22.7417,1.0,1.0,1.0,253.1509,17.521,255.7695,16.2467,218.7956,34.2392,,,253.3944,17.4255,255.7599,16.215,218.4934,34.2759,,,240.4651,24.0711,154.9491,161.2845,154.7762,,163.1233,131.1081,118.775,55.5141,12.5508,11.8872,4.0272,54.453,49.2609,23.2054,,,,104.9593,100.4388,30.471,63.4204,1030.4041,,,37.5714,3165.9438,2819.5313,1445.7733,-327.752,-378.8086,160.7574,,,,,,,38.54,17.1387,76.9043,14.277,12.6858,6.5501,17.1885,15.3043,7.8244,23.9366,21.6696,10.1681,,,,353.0,100.0,69.0,328.0,92.9178,92.9178,60.0,25.0,7.0822,7.0822,9.0,0.0,0.0,0.0,0.0,6.5785,-0.129,-13.314,-1.4593,5.8994,8.7498
22.75,1.0,1.0,1.0,250.991,18.5502,255.6412,16.2794,218.1363,34.5937,,,252.1834,17.991,255.6845,16.2608,217.9034,34.4935,,,239.627,24.3299,154.968,148.7299,159.7542,,162.8435,160.3824,145.318,67.8616,10.5871,9.0491,5.4955,75.4677,70.8051,26.1154,,,,105.2657,100.5817,31.0515,2.2687,1506.5533,597.3669,,33.5724,3512.9207,3185.1563,1481.6986,-235.6555,-340.5762,176.1932,2521.7673,2585.3027,349.2004,,,,36.7722,17.1387,69.6533,12.7493,11.364,5.7796,17.9239,16.0143,8.0504,23.8159,21.4907,10.2638,,,,371.0,100.0,76.0,325.0,87.6011,87.6011,60.0,46.0,12.3989,12.3989,16.0,0.0,0.0,0.0,0.0,6.6936,-0.1942,-12.6013,-1.6884,5.561,8.2118
22.7583,1.0,1.0,1.0,249.7882,19.1011,255.5024,16.3538,217.4421,34.6529,,,250.7171,18.6635,255.6216,16.3185,217.1495,34.7144,,,238.7875,24.5929,155.3635,137.483,163.6687,,162.5991,193.5803,175.9589,80.6957,10.2474,7.5531,6.9253,94.2744,90.4706,26.5091,,,,105.5647,100.7336,31.5697,47.4609,1349.6356,469.7351,,29.328,3983.7434,3676.9043,1540.0909,-40.7609,-179.5166,171.579,2256.8032,2359.8633,47.2412,,,,35.8832,18.2373,62.1826,12.2954,11.0007,5.4919,18.6352,16.7148,8.2392,23.5972,21.3454,10.0599,,,,373.0,100.0,75.0,317.0,84.9866,84.9866,58.0,56.0,15.0134,15.0134,17.0,0.0,0.0,0.0,0.0,6.8081,-0.3024,-11.9079,-1.6208,5.157,7.5596
22.7667,1.0,1.0,1.0,249.0714,19.377,255.4056,16.3497,216.4503,34.9673,,,248.9533,19.4496,255.5513,16.3859,216.2706,34.9158,,,237.9468,24.8598,155.977,136.2067,167.0933,,162.3883,231.7329,211.6608,94.3391,11.6812,8.432,8.0841,108.1987,105.4651,24.1676,,,,105.8487,100.8875,32.0261,73.6194,153.1494,410.9564,,25.2997,4578.3198,4284.2285,1637.2101,172.064,105.4688,139.0594,1670.9189,1799.3408,-280.9753,,,,34.0768,18.457,54.7668,12.4024,11.1246,5.4829,19.4225,17.4588,8.5101,23.7542,21.4965,10.1075,,,,369.0,100.0,77.0,309.0,83.7398,83.7398,57.0,60.0,16.2602,16.2602,20.0,0.0,0.0,0.0,0.0,6.9025,-0.3239,-10.8756,-1.7503,4.6817,6.7737
22.775,1.0,1.0,1.0,247.6089,19.9571,255.2573,16.3788,215.2918,35.077,,,246.848,20.358,255.4475,16.4585,215.3237,35.0773,,,237.1047,25.13,156.6619,145.0375,170.3199,,162.2132,275.1498,252.6379,109.0022,15.1998,12.4567,8.7101,115.2636,113.6224,19.3813,,,,106.1212,101.0486,32.4174,82.1851,1059.6973,387.1857,,21.0114,5210.0244,4917.2607,1759.5703,422.2279,482.959,75.119,847.7847,978.8818,-574.3652,,,,32.6999,19.3359,46.9666,11.7088,10.5042,5.1728,20.1519,18.1526,8.7512,23.9739,21.8129,9.9471,,,,371.0,100.0,78.0,300.0,80.8625,80.8625,55.0,71.0,19.1375,19.1375,23.0,0.0,0.0,0.0,0.0,7.038,-0.3908,-9.7164,-1.6482,4.1286,5.8339
22.7833,1.0,1.0,1.0,244.784,21.1995,255.1067,16.4646,214.0355,35.3033,,,244.3665,21.3958,255.2825,16.5299,214.3747,35.1849,,,236.2613,25.4028,157.3039,156.5942,173.5341,,162.073,322.7671,297.7734,124.5374,21.5785,19.8029,8.5719,114.6078,113.8788,12.9062,,,,106.38,101.2152,32.7443,77.0416,1386.7987,385.7062,,16.8256,5714.0698,5416.2598,1864.2151,765.4373,881.543,-16.5894,-78.6932,30.7617,-777.0081,,,,31.0583,19.9951,39.2212,9.5029,8.5228,4.2033,20.8577,18.8455,8.9382,24.3311,22.2257,9.9005,,,,374.0,100.0,83.0,280.0,74.8663,74.8663,52.0,94.0,25.1337,25.1337,31.0,0.0,0.0,0.0,0.0,7.1608,-0.5132,-8.4399,-1.643,3.4922,4.7242
22.7917,1.0,1.0,1.0,241.0617,22.8078,254.933,16.5637,213.104,35.3926,,,241.497,22.5647,255.0335,16.5928,213.4874,35.2333,,,235.4164,25.6779,157.8365,165.8341,176.8774,,161.967,371.8098,344.3372,140.2657,30.82,29.8828,7.5426,106.6397,106.4813,5.809,,,,106.6191,101.3818,33.0054,63.9075,1108.7952,401.1914,,12.7148,5885.1309,5587.6465,1887.3962,1108.9861,1209.5947,-123.5138,-956.1768,-887.6953,-851.6602,,,,28.6926,19.9951,31.3385,6.333,5.6452,2.8701,21.5398,19.5166,9.1141,24.3355,22.3124,9.7148,,,,389.0,100.0,88.0,260.0,66.838,66.838,48.0,129.0,33.162,33.162,40.0,0.0,0.0,0.0,0.0,7.3024,-0.6544,-7.5076,-1.5621,2.771,3.4392
22.8,1.0,1.0,1.0,238.1073,24.0271,254.8555,16.6269,212.4482,35.3646,,,238.263,23.856,254.6895,16.6399,212.7134,35.227,,,234.5701,25.9545,158.2329,172.1906,-179.5327,,161.897,417.878,388.0829,154.9635,41.6602,41.2738,5.6607,92.8852,92.8821,0.7576,,,,106.8466,101.5576,33.2,47.5708,762.7753,430.7959,,8.4027,5528.1812,5249.4873,1763.7451,1300.8207,1366.9189,-225.824,-1650.5383,-1631.9092,-606.1707,,,,27.2946,21.0938,23.3459,4.0282,3.5372,1.9274,22.3272,20.2854,9.3276,24.0401,22.1219,9.4101,,,,395.0,100.0,94.0,239.0,60.5063,60.5063,46.0,156.0,39.4937,39.4937,48.0,0.0,0.0,0.0,0.0,7.3606,-0.7357,-6.8677,-1.4156,1.9704,1.9894
22.8083,1.0,1.0,1.0,234.8404,25.2582,254.6079,16.6845,212.0484,35.1436,,,234.7315,25.2476,254.2567,16.6663,212.0851,35.1787,,,233.7223,26.2323,158.4937,176.5167,-175.601,,161.8617,455.4997,423.7866,166.9876,52.0322,51.936,3.1613,75.6164,75.3937,5.7999,,,,107.055,101.7352,33.3275,31.2982,519.137,471.7969,,4.2389,4514.6045,4284.4482,1442.8894,1244.6379,1279.4678,-299.9268,-2072.2485,-2098.6084,605.072,,,,25.014,21.3135,15.2985,1.4829,1.1181,0.9741,22.9645,20.8856,9.5477,23.4344,21.674,8.9113,,,,394.0,100.0,99.0,211.0,53.5533,53.5533,43.0,183.0,46.4467,46.4467,56.0,0.0,0.0,0.0,0.0,7.5844,-0.8563,-6.5145,-1.1258,1.105,0.4052
22.8167,1.0,1.0,1.0,231.5835,26.3828,254.2253,16.7422,211.7186,34.8411,,,231.0138,26.7022,253.7599,16.67,211.613,35.1062,,,232.873,26.5105,158.6315,179.5693,-171.2739,,161.8608,479.046,446.1145,174.5478,59.6227,59.621,0.4482,57.3144,56.651,8.6952,,,,107.2425,101.9128,33.3875,16.5289,366.3116,519.2542,,0.108,2825.5591,2679.3457,907.2235,910.8596,922.1924,-325.5798,-2196.2417,-2249.1211,347.4426,,,,22.4945,21.3135,7.196,1.2958,1.2895,0.1277,23.4806,21.3523,9.7684,22.7357,21.1544,8.3306,,,,398.0,100.0,102.0,186.0,46.7337,46.7337,40.0,212.0,53.2663,53.2663,62.0,0.0,0.0,0.0,0.0,7.9385,-1.0123,-6.2451,-0.7686,0.1988,-1.2632
22.825,1.0,1.0,1.0,228.1911,27.7505,253.8234,16.7707,211.4358,34.9277,,,227.2583,28.1693,253.2394,16.6534,211.2874,35.0288,,,232.0222,26.7887,158.6613,-178.1739,-166.6329,,161.8953,483.8394,450.6702,176.0596,62.4872,62.4554,1.9913,40.1571,39.0692,9.2839,,,,107.4159,102.0978,33.3799,3.5815,270.8167,556.9226,,4.1455,575.2075,546.6797,181.4117,343.7425,340.1367,185.1746,-2058.876,-2109.8145,70.6421,,,,20.8099,22.1924,-0.9064,3.95,3.8311,0.9618,23.9927,21.8012,10.0179,22.137,20.5865,8.1391,,,,382.0,100.0,106.0,151.0,39.5288,39.5288,39.0,231.0,60.4712,60.4712,67.0,0.0,0.0,0.0,0.0,8.3188,-1.1454,-5.9512,-0.8025,-0.7155,-2.9487
22.8333,1.0,1.0,1.0,224.0095,29.4228,253.0679,16.9178,211.2892,34.8969,,,223.6334,29.5903,252.7433,16.6225,211.0836,34.9633,,,231.1698,27.0662,158.5941,-176.431,-162.1646,,161.9641,467.2088,434.9799,170.5186,59.6524,59.5367,3.7134,25.6902,24.4556,7.8685,,,,107.5702,102.2845,33.3051,8.0676,209.1412,536.1969,,8.2562,-1995.6738,-1882.8369,-664.92,-340.1692,-350.2441,206.6528,-1736.0266,-1753.6377,-169.8486,,,,18.5211,22.4121,-8.9813,7.5382,7.1603,2.3566,24.1353,21.898,10.1484,21.3672,19.8806,7.8307,,,,358.0,100.0,105.0,109.0,30.4469,30.4469,33.0,249.0,69.5531,69.5531,72.0,0.0,0.0,0.0,0.0,9.0092,-1.4856,-5.8127,-0.7457,-1.6004,-4.5753
22.8417,1.0,1.0,1.0,219.8541,31.0373,252.2113,16.5816,211.1519,34.925,,,220.3063,30.9054,252.3161,16.5854,210.9689,34.9209,,,230.3159,27.3426,158.4334,-175.0328,-159.7302,,162.0675,429.3157,399.2596,157.8092,51.4518,51.2585,4.455,14.6707,13.7622,5.0826,,,,107.7036,102.4713,33.1615,19.2865,167.7832,292.1265,,12.4017,-4547.168,-4286.4258,-1525.1221,-984.0793,-993.3838,88.9893,-1322.3389,-1283.2031,-334.314,,,,15.9998,22.4121,-17.2211,11.0951,10.4619,3.6947,24.3968,21.8954,10.761,20.6095,19.164,7.5824,,,,335.0,100.0,105.0,71.0,21.194,21.194,30.0,264.0,78.806,78.806,75.0,0.0,0.0,0.0,0.0,9.924,-1.386,-5.6726,-0.7484,-2.4176,-6.0676
22.85,1.0,1.0,1.0,216.2954,32.4848,251.339,16.4495,210.9626,34.925,,,217.4179,32.0624,251.9881,16.5502,210.9097,34.9067,,,229.4604,27.6172,158.1699,-173.8803,-166.4995,,162.2052,373.3808,346.6058,138.8438,39.5859,39.3604,4.2201,7.3139,7.1118,1.7075,,,,107.8221,102.6636,32.9514,31.6187,138.3069,812.3199,,16.5234,-6712.1924,-6318.457,-2275.8455,-1423.9,-1427.7832,-28.1799,-882.8192,-798.0469,-405.011,,,,14.2245,23.0713,-25.2136,14.0361,13.165,4.8677,24.564,21.8786,11.1676,19.889,18.4977,7.3078,,,,318.0,100.0,97.0,42.0,13.2075,13.2075,19.0,276.0,86.7924,86.7924,78.0,0.0,0.0,0.0,0.0,10.8003,-1.4875,-5.4864,-0.714,-3.1344,-7.3623
22.8583,1.0,1.0,1.0,213.881,33.598,250.5604,16.5629,210.8244,35.0176,,,215.0625,33.0247,251.768,16.5228,210.8765,34.9194,,,228.6033,27.8894,157.7763,-172.9097,159.0725,,162.3764,305.3208,282.6398,115.4796,26.6128,26.4093,3.2849,4.2638,3.9825,1.523,,,,107.9191,102.854,32.6738,47.2302,116.4679,4131.3613,,20.5481,-8167.2036,-7675.9277,-2803.7109,-1556.7753,-1554.126,-112.2253,-366.0119,-375.5127,-22.1375,,,,11.6345,22.8516,-33.316,15.7903,14.7222,5.7086,24.7064,21.9572,11.3265,19.1546,17.7789,7.1282,,,,312.0,100.0,94.0,24.0,7.6923,7.6923,14.0,288.0,92.3077,92.3077,80.0,0.0,0.0,0.0,0.0,11.5219,-1.8013,-5.3337,-0.7801,-3.7277,-8.4169
22.8667,1.0,1.0,1.0,213.1803,33.8286,249.3211,15.8416,210.8287,34.9989,,,213.2752,33.7764,251.643,16.5054,210.8475,34.9532,,,227.7445,28.1588,157.1917,-172.0845,130.5407,,162.5818,232.672,214.4788,90.195,15.1443,15.0,2.0856,5.3496,3.4772,4.0654,,,,108.0023,103.0499,32.3298,70.1477,99.0289,3423.8159,,24.6497,-8717.8477,-8179.3213,-3034.1492,-1376.2225,-1369.1162,-143.9209,130.294,-60.6445,305.0903,,,,9.9921,23.5107,-41.2811,15.6289,14.5642,5.6697,24.8448,21.5765,12.3173,18.2464,16.9158,6.8401,,,,311.0,100.0,91.0,19.0,6.1093,6.1093,11.0,292.0,93.8907,93.8907,80.0,0.0,0.0,0.0,0.0,12.9071,-1.4305,-5.3413,-0.7625,-4.1881,-9.2159
22.875,1.0,1.0,1.0,212.1308,34.29,248.1792,15.1342,210.6841,35.0588,,,212.0298,34.3232,251.5857,16.4967,210.8091,35.0003,,,226.8842,28.4248,156.2961,-171.3917,129.2482,,162.8197,163.2228,149.4525,65.6172,6.9577,6.8793,1.0414,7.2961,4.6161,5.6502,,,,108.064,103.2422,31.9199,107.4756,83.1317,155.0977,,28.5461,-8333.9121,-7803.1494,-2949.3347,-982.3969,-974.4873,-125.2991,233.5777,136.6699,190.1733,,,,7.4002,23.0713,-49.1913,15.8764,14.7533,5.8652,25.1022,21.295,13.2907,17.5058,16.2001,6.6339,,,,311.0,100.0,89.0,12.0,3.8585,3.8585,7.0,299.0,96.1415,96.1415,82.0,0.0,0.0,0.0,0.0,14.1947,-1.0476,-5.1882,-0.7951,-4.5197,-9.7713
22.8833,1.0,1.0,1.0,211.8516,34.4051,247.777,14.986,210.6501,35.0546,,,211.2491,34.69,251.5661,16.4936,210.7545,35.0526,,,226.0222,28.6869,154.8345,-170.8048,136.2175,,163.091,103.5108,93.6859,44.0163,2.3891,2.3584,0.3818,9.0643,6.5442,6.2718,,,,108.112,103.4381,31.4447,175.3857,70.4279,836.3159,,32.5507,-7165.4399,-6691.9922,-2592.1143,-548.2264,-542.5049,-79.1565,212.1905,231.3721,74.5972,,,,5.7651,23.5107,-57.019,15.2808,14.1706,5.7182,25.7097,21.7548,13.7009,16.6388,15.3721,6.3677,,,,309.0,100.0,86.0,10.0,3.2362,3.2362,4.0,299.0,96.7638,96.7638,82.0,0.0,0.0,0.0,0.0,14.6216,-1.0102,-5.1556,-0.7848,-4.739,-10.118
22.8917,1.0,1.0,1.0,211.5934,34.579,247.8087,14.9225,210.6404,35.0963,,,210.8228,34.9143,251.5616,16.4928,210.6824,35.1037,,,225.1586,28.9444,152.2404,-170.3288,144.6932,,163.3945,57.801,51.1487,26.9215,0.5368,0.5292,0.0902,10.6062,8.6554,6.1299,,,,108.1423,103.6322,30.905,311.2958,57.1161,1017.0813,,36.4197,-5485.1724,-5104.4678,-2051.3672,-222.2755,-219.5068,-34.9915,185.0252,253.3447,-17.0288,,,,3.6292,23.291,-64.7644,14.6889,13.5652,5.6346,26.6391,22.6502,14.0219,15.7678,14.5182,6.1519,,,,312.0,100.0,86.0,8.0,2.5641,2.5641,3.0,304.0,97.4359,97.4359,83.0,0.0,0.0,0.0,0.0,14.6077,-0.9406,-5.1384,-0.8241,-4.87,-10.3059
22.9,1.0,1.0,1.0,211.04,34.8752,247.65,14.9225,210.5551,35.1395,,,210.6296,35.0388,251.5612,16.4927,210.594,35.1498,,,224.2934,29.1969,147.1975,-170.0303,152.4389,,163.7299,27.581,23.183,14.9419,0.0595,0.0586,0.0103,11.9651,10.6073,5.5362,,,,108.1597,103.8281,30.3026,605.1544,35.8191,929.4891,,40.2557,-3626.4045,-3355.8838,-1437.561,-57.2774,-56.4697,-9.5856,163.0698,234.2285,-71.2463,,,,2.0929,23.5107,-72.29,14.4186,13.2534,5.6782,27.3732,23.3566,14.2744,14.9684,13.7383,5.9425,,,,306.0,100.0,84.0,4.0,1.3072,1.3072,2.0,302.0,98.6928,98.6928,82.0,0.0,0.0,0.0,0.0,14.7608,-0.9823,-5.0467,-0.8511,-4.9402,-10.3897
22.9083,1.0,0.0,1.0,210.512,35.1634,,,210.512,35.1634,,,210.5572,35.1039,,,210.4917,35.1899,,,223.4265,29.4439,138.0498,,158.5996,,164.0971,11.6871,8.692,7.8127,,,,13.1903,12.2809,4.8129,,,,108.1637,104.024,29.6377,1097.7173,,739.2828,,44.0625,-1907.2627,-1738.916,-855.5054,,,,147.0225,200.8301,-86.792,,,,0.4825,23.5107,-79.7882,14.1243,12.9145,5.7195,,,,14.1243,12.9145,5.7195,,,,301.0,100.0,83.0,0.0,0.0,0.0,0.0,301.0,100.0,100.0,83.0,0.0,0.0,0.0,0.0,,,-5.0,-0.8668,-4.9752,-10.42
22.9167,1.0,0.0,1.0,210.5312,35.1607,,,210.5312,35.1607,,,210.517,35.1425,,,210.3776,35.2251,,,222.558,29.6849,136.1981,,162.8391,,164.4948,6.6876,4.8267,4.6289,,,,14.323,13.6853,4.2261,,,,108.1562,104.22,28.913,222.2058,,508.7421,,47.7155,-599.9471,-463.8428,-382.0496,,,,135.9177,168.5303,-70.4224,,,,-0.9036,23.5107,-86.9568,13.2147,12.0268,5.4759,,,,13.2147,12.0268,5.4759,,,,299.0,100.0,82.0,0.0,0.0,0.0,0.0,299.0,100.0,100.0,82.0,0.0,0.0,0.0,0.0,,,-5.0194,-0.8677,-4.8567,-10.434
22.925,1.0,0.0,1.0,210.2866,35.2764,,,210.2866,35.2764,,,210.4515,35.1772,,,210.2535,35.258,,,221.6879,29.9193,152.0788,,165.1839,,164.9221,8.8922,7.8571,4.1638,,,,15.4003,14.8883,3.9381,,,,108.1331,104.4104,28.1289,1905.6848,,281.3727,,51.2823,264.5536,363.6475,-55.8105,,,,129.286,144.3604,-34.552,,,,-2.774,22.8516,-94.0979,12.5971,11.4013,5.3571,,,,12.5971,11.4013,5.3571,,,,300.0,100.0,83.0,0.0,0.0,0.0,0.0,300.0,100.0,100.0,83.0,0.0,0.0,0.0,0.0,,,-4.7579,-0.9371,-4.7287,-10.4438
22.9333,1.0,0.0,1.0,210.1421,35.2768,,,210.1421,35.2768,,,210.3341,35.2203,,,210.1205,35.2913,,,220.8162,30.1467,159.8472,,165.9297,,165.3793,15.0128,14.0936,5.1723,,,,16.4606,15.9668,4.0018,,,,108.1032,104.6027,27.2873,932.2046,,89.5038,,54.8639,734.4698,748.3887,121.0144,,,,127.236,129.4189,7.6355,,,,-3.5815,23.0713,-100.9918,11.8429,10.6741,5.1302,,,,11.8429,10.6741,5.1302,,,,296.0,100.0,84.0,0.0,0.0,0.0,0.0,296.0,100.0,100.0,84.0,0.0,0.0,0.0,0.0,,,-4.6157,-0.9113,-4.5918,-10.4525
22.9417,1.0,0.0,1.0,209.8815,35.362,,,209.8815,35.362,,,210.1627,35.2755,,,209.979,35.3278,,,219.9429,30.3666,162.1364,,165.5312,,165.8651,21.6024,20.5609,6.6266,,,,17.528,16.972,4.3794,,,,108.063,104.7913,26.3896,274.7021,,47.8308,,58.2953,790.7552,776.0742,174.5178,,,,128.0791,120.6299,45.3186,,,,-4.8257,22.6318,-107.7209,11.2333,10.0615,4.9954,,,,11.2333,10.0615,4.9954,,,,295.0,100.0,84.0,0.0,0.0,0.0,0.0,295.0,100.0,100.0,84.0,0.0,0.0,0.0,0.0,,,-4.344,-0.9478,-4.4461,-10.4627
